"InTemp","InHumid","DoorState","Power","TIME","Temp_outside","Pi_consmp","GES(in KWh)"
"14.2","95.2"," CLOSED"," ON","    19:49:21","23.89","10.31991744066","0"
"14.2","95.2"," CLOSED"," ON","    19:49:23","23.89","10.31991744066","0"
"14.2","95.2"," CLOSED"," ON","    19:49:26","23.89","10.31991744066","0"
"14.2","95.2"," CLOSED"," ON","    19:49:28","23.89","10.31991744066","0"
"14.2","95.2"," CLOSED"," ON","    19:49:31","23.89","10.31991744066","0"
"14.3","95.2"," CLOSED"," ON","    19:49:34","23.89","10.427528675704","0"
"14.2","95.2"," CLOSED"," ON","    19:49:36","23.89","10.31991744066","0"
"14.2","95.2"," CLOSED"," ON","    19:49:39","23.89","10.31991744066","0"
"14.2","95.1"," CLOSED"," ON","    19:49:41","23.89","10.31991744066","0"
"14.2","95.1"," CLOSED"," ON","    19:49:44","23.89","10.31991744066","0"
"14.2","95.1"," CLOSED"," ON","    19:49:47","23.89","10.31991744066","0"
"14.2","95.1"," CLOSED"," ON","    19:49:49","23.89","10.31991744066","0"
"14.2","95.2"," CLOSED"," ON","    19:49:52","23.89","10.31991744066","0"
"14.2","95.1"," CLOSED"," ON","    19:49:55","23.89","10.31991744066","0"
"14.2","95"," CLOSED"," ON","    19:49:57","23.89","10.31991744066","0"
"14.2","95"," CLOSED"," ON","    19:50:00","23.89","10.31991744066","0"
"14.2","95"," CLOSED"," ON","    19:50:02","23.89","10.31991744066","0"
"14.3","95.1"," CLOSED"," ON","    19:50:05","23.89","10.427528675704","0"
"14.2","95"," CLOSED"," ON","    19:50:08","23.89","10.31991744066","0"
"14.2","95"," CLOSED"," ON","    19:50:10","23.89","10.31991744066","0"
"14.2","95"," CLOSED"," ON","    19:50:13","23.89","10.31991744066","0"
"14.2","95"," CLOSED"," ON","    19:50:16","23.89","10.31991744066","0"
"14.2","95"," CLOSED"," ON","    19:50:18","23.89","10.31991744066","0"
"14.1","94.9"," CLOSED"," ON","    19:50:21","23.89","10.214504596527","0"
"14.2","94.9"," CLOSED"," ON","    19:50:23","23.89","10.31991744066","0"
"14.1","94.8"," CLOSED"," ON","    19:50:26","23.89","10.214504596527","0"
"14.2","94.9"," CLOSED"," ON","    19:50:29","23.89","10.31991744066","0"
"14.2","94.8"," CLOSED"," ON","    19:50:31","23.89","10.31991744066","0"
"14.2","94.8"," CLOSED"," ON","    19:50:34","23.89","10.31991744066","0"
"14.2","94.8"," CLOSED"," ON","    19:50:36","23.89","10.31991744066","0"
"14.2","94.7"," CLOSED"," ON","    19:50:39","23.89","10.31991744066","0"
"14.2","94.7"," CLOSED"," ON","    19:50:42","23.89","10.31991744066","0"
"14.2","94.7"," CLOSED"," ON","    19:50:44","23.89","10.31991744066","0"
"14.2","94.6"," CLOSED"," ON","    19:50:47","23.89","10.31991744066","0"
"14.2","94.6"," CLOSED"," ON","    19:50:50","23.89","10.31991744066","0"
"14.2","94.6"," CLOSED"," ON","    19:50:52","23.89","10.31991744066","0"
"14.2","94.6"," CLOSED"," ON","    19:50:55","23.89","10.31991744066","0"
"14.2","94.6"," CLOSED"," ON","    19:50:57","23.89","10.31991744066","0"
"14.2","94.6"," CLOSED"," ON","    19:51:00","23.89","10.31991744066","0"
"14.2","94.6"," CLOSED"," ON","    19:51:03","23.89","10.31991744066","0"
"14.2","94.6"," CLOSED"," ON","    19:51:05","23.89","10.31991744066","0"
"14.1","94.5"," CLOSED"," ON","    19:51:08","23.89","10.214504596527","0"
"14.1","94.5"," CLOSED"," ON","    19:51:11","23.89","10.214504596527","0"
"14.1","94.4"," CLOSED"," ON","    19:51:13","23.89","10.214504596527","0"
"14.1","94.4"," CLOSED"," ON","    19:51:16","23.89","10.214504596527","0"
"14.1","94.4"," CLOSED"," ON","    19:51:18","23.89","10.214504596527","0"
"14.2","94.4"," CLOSED"," ON","    19:51:21","23.89","10.31991744066","0"
"14.1","94.3"," CLOSED"," ON","    19:51:24","23.89","10.214504596527","0"
"14.2","94.4"," CLOSED"," ON","    19:51:26","23.89","10.31991744066","0"
"14.1","94.3"," CLOSED"," ON","    19:51:29","23.89","10.214504596527","0"
"14.1","94.3"," CLOSED"," ON","    19:51:31","23.89","10.214504596527","0"
"14.1","94.3"," CLOSED"," ON","    19:51:34","23.89","10.214504596527","0"
"14.2","94.3"," CLOSED"," ON","    19:51:37","23.89","10.31991744066","0"
"14.2","94.3"," CLOSED"," ON","    19:51:39","23.89","10.31991744066","0"
"14.1","94.2"," CLOSED"," ON","    19:51:42","23.89","10.214504596527","0"
"14.1","94.2"," CLOSED"," ON","    19:51:45","23.89","10.214504596527","0"
"14.1","94.2"," CLOSED"," ON","    19:51:47","23.89","10.214504596527","0"
"14.1","94.2"," CLOSED"," ON","    19:51:50","23.89","10.214504596527","0"
"14.1","94.2"," CLOSED"," ON","    19:51:52","23.89","10.214504596527","0"
"14.1","94.2"," CLOSED"," ON","    19:51:55","23.89","10.214504596527","0"
"14.1","94.2"," CLOSED"," ON","    19:51:58","23.89","10.214504596527","0"
"14.1","94.1"," CLOSED"," ON","    19:52:00","23.89","10.214504596527","0"
"14.1","94.2"," CLOSED"," ON","    19:52:03","23.89","10.214504596527","0"
"14.1","94.2"," CLOSED"," ON","    19:52:05","23.89","10.214504596527","0"
"14.1","94.2"," CLOSED"," ON","    19:52:08","23.89","10.214504596527","0"
"14.1","94.1"," CLOSED"," ON","    19:52:11","23.89","10.214504596527","0"
"14","94"," CLOSED"," ON","    19:52:13","23.89","10.111223458038","0"
"14.1","94"," CLOSED"," ON","    19:52:16","23.89","10.214504596527","0"
"14.1","94.1"," CLOSED"," ON","    19:52:19","23.89","10.214504596527","0"
"14.1","94.1"," CLOSED"," ON","    19:52:21","23.89","10.214504596527","0"
"14.1","93.9"," CLOSED"," ON","    19:52:24","23.89","10.214504596527","0"
"14.1","93.8"," CLOSED"," ON","    19:52:26","23.89","10.214504596527","0"
"14.1","93.8"," CLOSED"," ON","    19:52:29","23.89","10.214504596527","0"
"14.1","93.7"," CLOSED"," ON","    19:52:32","23.89","10.214504596527","0"
"14.1","93.7"," CLOSED"," ON","    19:52:34","23.89","10.214504596527","0"
"14.1","93.7"," CLOSED"," ON","    19:52:37","23.89","10.214504596527","0"
"14.1","93.7"," CLOSED"," ON","    19:52:40","23.89","10.214504596527","0"
"14.1","93.7"," CLOSED"," ON","    19:52:42","23.89","10.214504596527","0"
"14.1","93.6"," CLOSED"," ON","    19:52:45","23.89","10.214504596527","0"
"14.1","93.6"," CLOSED"," ON","    19:52:47","23.89","10.214504596527","0"
"14.1","93.6"," CLOSED"," ON","    19:52:50","23.89","10.214504596527","0"
"14.1","93.5"," CLOSED"," ON","    19:52:53","23.89","10.214504596527","0"
"14.1","93.5"," CLOSED"," ON","    19:52:55","23.89","10.214504596527","0"
"14.1","93.6"," CLOSED"," ON","    19:52:58","23.89","10.214504596527","0"
"14.1","93.6"," CLOSED"," ON","    19:53:00","23.89","10.214504596527","0"
"14.1","93.7"," CLOSED"," ON","    19:53:03","23.89","10.214504596527","0"
"14.1","93.7"," CLOSED"," ON","    19:53:06","23.89","10.214504596527","0"
"14","93.7"," CLOSED"," ON","    19:53:09","23.89","10.111223458038","0"
"14.1","93.7"," CLOSED"," ON","    19:53:11","23.89","10.214504596527","0"
"14","93.6"," CLOSED"," ON","    19:53:14","23.89","10.111223458038","0"
"14.1","93.5"," CLOSED"," ON","    19:53:16","23.89","10.214504596527","0"
"14","93.5"," CLOSED"," ON","    19:53:19","23.89","10.111223458038","0"
"14.1","93.6"," CLOSED"," ON","    19:53:22","23.89","10.214504596527","0"
"14.1","93.6"," CLOSED"," ON","    19:53:24","23.89","10.214504596527","0"
"14.1","93.6"," CLOSED"," ON","    19:53:27","23.89","10.214504596527","0"
"14.1","93.6"," CLOSED"," ON","    19:53:29","23.89","10.214504596527","0"
"14","93.5"," CLOSED"," ON","    19:53:32","23.89","10.111223458038","0"
"14","93.4"," CLOSED"," ON","    19:53:35","23.89","10.111223458038","0"
"14.1","93.4"," CLOSED"," ON","    19:53:37","23.89","10.214504596527","0"
"14.1","93.4"," CLOSED"," ON","    19:53:40","23.89","10.214504596527","0"
"14.1","93.3"," CLOSED"," ON","    19:53:43","23.89","10.214504596527","0"
"14.1","93.2"," CLOSED"," ON","    19:53:45","23.89","10.214504596527","0"
"14.1","93.2"," CLOSED"," ON","    19:53:48","23.89","10.214504596527","0"
"14.1","93.2"," CLOSED"," ON","    19:53:50","23.89","10.214504596527","0"
"14.1","93.2"," CLOSED"," ON","    19:53:53","23.89","10.214504596527","0"
"14.1","93.2"," CLOSED"," ON","    19:53:56","23.89","10.214504596527","0"
"14.1","93.2"," CLOSED"," ON","    19:53:58","23.89","10.214504596527","0"
"14.1","93.2"," CLOSED"," ON","    19:54:01","23.89","10.214504596527","0"
"14.1","93.1"," CLOSED"," ON","    19:54:03","23.89","10.214504596527","0"
"14","93.1"," CLOSED"," ON","    19:54:06","23.89","10.111223458038","0"
"14.1","93.1"," CLOSED"," ON","    19:54:09","23.89","10.214504596527","0"
"14.1","93"," CLOSED"," ON","    19:54:11","23.89","10.214504596527","0"
"14.1","93"," CLOSED"," ON","    19:54:14","23.89","10.214504596527","0"
"14.1","93"," CLOSED"," ON","    19:54:17","23.89","10.214504596527","0"
"14","92.9"," CLOSED"," ON","    19:54:19","23.89","10.111223458038","0"
"14","92.9"," CLOSED"," ON","    19:54:22","23.89","10.111223458038","0"
"14","92.8"," CLOSED"," ON","    19:54:24","23.89","10.111223458038","0"
"14.1","92.8"," CLOSED"," ON","    19:54:27","23.89","10.214504596527","0"
"14","92.7"," CLOSED"," ON","    19:54:30","23.89","10.111223458038","0"
"14","92.7"," CLOSED"," ON","    19:54:32","23.89","10.111223458038","0"
"14.1","92.7"," CLOSED"," ON","    19:54:35","23.89","10.214504596527","0"
"14.1","92.8"," CLOSED"," ON","    19:54:38","23.89","10.214504596527","0"
"14","92.8"," CLOSED"," ON","    19:54:40","23.89","10.111223458038","0"
"14","92.7"," CLOSED"," ON","    19:54:43","23.89","10.111223458038","0"
"14","92.7"," CLOSED"," ON","    19:54:45","23.89","10.111223458038","0"
"14","92.7"," CLOSED"," ON","    19:54:48","23.89","10.111223458038","0"
"14.1","92.8"," CLOSED"," ON","    19:54:51","23.89","10.214504596527","0"
"14","92.7"," CLOSED"," ON","    19:54:53","23.89","10.111223458038","0"
"14","92.7"," CLOSED"," ON","    19:54:56","23.89","10.111223458038","0"
"14.1","92.7"," CLOSED"," ON","    19:54:58","23.89","10.214504596527","0"
"14","92.7"," CLOSED"," ON","    19:55:01","23.89","10.111223458038","0"
"14","92.7"," CLOSED"," ON","    19:55:04","23.89","10.111223458038","0"
"14","92.7"," CLOSED"," ON","    19:55:06","23.89","10.111223458038","0"
"14","92.6"," CLOSED"," ON","    19:55:09","23.89","10.111223458038","0"
"14","92.6"," CLOSED"," ON","    19:55:12","23.89","10.111223458038","0"
"14","92.6"," CLOSED"," ON","    19:55:14","23.89","10.111223458038","0"
"14","92.6"," CLOSED"," ON","    19:55:17","23.89","10.111223458038","0"
"14","92.5"," CLOSED"," ON","    19:55:19","23.89","10.111223458038","0"
"14","92.5"," CLOSED"," ON","    19:55:22","23.89","10.111223458038","0"
"14","92.5"," CLOSED"," ON","    19:55:25","23.89","10.111223458038","0"
"14","92.5"," CLOSED"," ON","    19:55:27","23.89","10.111223458038","0"
"14","92.5"," CLOSED"," ON","    19:55:30","23.89","10.111223458038","0"
"14","92.4"," CLOSED"," ON","    19:55:33","23.89","10.111223458038","0"
"14","92.3"," CLOSED"," ON","    19:55:35","23.89","10.111223458038","0"
"14","92.2"," CLOSED"," ON","    19:55:38","23.89","10.111223458038","0"
"14","92.2"," CLOSED"," ON","    19:55:40","23.89","10.111223458038","0"
"14.1","92.2"," CLOSED"," ON","    19:55:43","23.89","10.214504596527","0"
"14","92.2"," CLOSED"," ON","    19:55:46","23.89","10.111223458038","0"
"14","92.2"," CLOSED"," ON","    19:55:48","23.89","10.111223458038","0"
"14","92.2"," CLOSED"," ON","    19:55:51","23.89","10.111223458038","0"
"14","92.2"," CLOSED"," ON","    19:55:53","23.89","10.111223458038","0"
"14","92.1"," CLOSED"," ON","    19:55:56","23.89","10.111223458038","0"
"14","92.1"," CLOSED"," ON","    19:55:59","23.89","10.111223458038","0"
"14","92"," CLOSED"," ON","    19:56:01","23.89","10.111223458038","0"
"14","91.9"," CLOSED"," ON","    19:56:04","23.89","10.111223458038","0"
"14","91.9"," CLOSED"," ON","    19:56:07","23.89","10.111223458038","0"
"14","92"," CLOSED"," ON","    19:56:09","23.89","10.111223458038","0"
"14","92"," CLOSED"," ON","    19:56:12","23.89","10.111223458038","0"
"14","91.9"," CLOSED"," ON","    19:56:14","23.89","10.111223458038","0"
"14","91.9"," CLOSED"," ON","    19:56:17","23.89","10.111223458038","0"
"14","91.9"," CLOSED"," ON","    19:56:20","23.89","10.111223458038","0"
"14","91.9"," CLOSED"," ON","    19:56:22","23.89","10.111223458038","0"
"14","91.8"," CLOSED"," ON","    19:56:25","23.89","10.111223458038","0"
"14","91.7"," CLOSED"," ON","    19:56:27","23.89","10.111223458038","0"
"14","91.6"," CLOSED"," ON","    19:56:30","23.89","10.111223458038","0"
"14","91.6"," CLOSED"," ON","    19:56:33","23.89","10.111223458038","0"
"14","91.6"," CLOSED"," ON","    19:56:35","23.89","10.111223458038","0"
"14","91.7"," CLOSED"," ON","    19:56:38","23.89","10.111223458038","0"
"14","91.7"," CLOSED"," ON","    19:56:41","23.89","10.111223458038","0"
"14","91.6"," CLOSED"," ON","    19:56:43","23.89","10.111223458038","0"
"14","91.5"," CLOSED"," ON","    19:56:46","23.89","10.111223458038","0"
"14","91.5"," CLOSED"," ON","    19:56:48","23.89","10.111223458038","0"
"14","91.5"," CLOSED"," ON","    19:56:51","23.89","10.111223458038","0"
"14","91.5"," CLOSED"," ON","    19:56:54","23.89","10.111223458038","0"
"14","91.5"," CLOSED"," ON","    19:56:56","23.89","10.111223458038","0"
"14","91.5"," CLOSED"," ON","    19:56:59","23.89","10.111223458038","0"
"14","91.5"," CLOSED"," ON","    19:57:02","23.89","10.111223458038","0"
"14","91.5"," CLOSED"," ON","    19:57:04","23.89","10.111223458038","0"
"14","91.4"," CLOSED"," ON","    19:57:07","23.89","10.111223458038","0"
"14","91.4"," CLOSED"," ON","    19:57:09","23.89","10.111223458038","0"
"14","91.5"," CLOSED"," ON","    19:57:12","23.89","10.111223458038","0"
"14","91.5"," CLOSED"," ON","    19:57:15","23.89","10.111223458038","0"
"14","91.5"," CLOSED"," ON","    19:57:17","23.89","10.111223458038","0"
"14","91.4"," CLOSED"," ON","    19:57:20","23.89","10.111223458038","0"
"14","91.4"," CLOSED"," ON","    19:57:22","23.89","10.111223458038","0"
"14","91.4"," CLOSED"," ON","    19:57:25","23.89","10.111223458038","0"
"14","91.4"," CLOSED"," ON","    19:57:28","23.89","10.111223458038","0"
"14","91.4"," CLOSED"," ON","    19:57:30","23.89","10.111223458038","0"
"14","91.4"," CLOSED"," ON","    19:57:33","23.89","10.111223458038","0"
"14","91.3"," CLOSED"," ON","    19:57:36","23.89","10.111223458038","0"
"14","91.2"," CLOSED"," ON","    19:57:38","23.89","10.111223458038","0"
"14","91.2"," CLOSED"," ON","    19:57:41","23.89","10.111223458038","0"
"14","91.1"," CLOSED"," ON","    19:57:43","23.89","10.111223458038","0"
"13.9","91.1"," CLOSED"," ON","    19:57:46","23.89","10.01001001001","0"
"14","91.1"," CLOSED"," ON","    19:57:49","23.89","10.111223458038","0"
"14","91.1"," CLOSED"," ON","    19:57:51","23.89","10.111223458038","0"
"14","91"," CLOSED"," ON","    19:57:54","23.89","10.111223458038","0"
"14","90.9"," CLOSED"," ON","    19:57:56","23.89","10.111223458038","0"
"14","90.8"," CLOSED"," ON","    19:57:59","23.89","10.111223458038","0"
"14","90.9"," CLOSED"," ON","    19:58:02","23.89","10.111223458038","0"
"14","90.9"," CLOSED"," ON","    19:58:04","23.89","10.111223458038","0"
"14","91"," CLOSED"," ON","    19:58:07","23.89","10.111223458038","0"
"14","91"," CLOSED"," ON","    19:58:10","23.89","10.111223458038","0"
"14","91"," CLOSED"," ON","    19:58:12","23.89","10.111223458038","0"
"13.9","90.9"," CLOSED"," ON","    19:58:15","23.89","10.01001001001","0"
"14","90.9"," CLOSED"," ON","    19:58:17","23.89","10.111223458038","0"
"13.9","90.8"," CLOSED"," ON","    19:58:20","23.89","10.01001001001","0"
"13.9","90.7"," CLOSED"," ON","    19:58:23","23.89","10.01001001001","0"
"13.9","90.6"," CLOSED"," ON","    19:58:25","23.89","10.01001001001","0"
"14","90.6"," CLOSED"," ON","    19:58:28","23.89","10.111223458038","0"
"13.9","90.6"," CLOSED"," ON","    19:58:31","23.89","10.01001001001","0"
"14","90.7"," CLOSED"," ON","    19:58:33","23.89","10.111223458038","0"
"14","90.7"," CLOSED"," ON","    19:58:36","23.89","10.111223458038","0"
"13.9","90.6"," CLOSED"," ON","    19:58:38","23.89","10.01001001001","0"
"13.9","90.5"," CLOSED"," ON","    19:58:41","23.89","10.01001001001","0"
"13.9","90.5"," CLOSED"," ON","    19:58:44","23.89","10.01001001001","0"
"13.9","90.4"," CLOSED"," ON","    19:58:46","23.89","10.01001001001","0"
"14","90.4"," CLOSED"," ON","    19:58:49","23.89","10.111223458038","0"
"14","90.4"," CLOSED"," ON","    19:58:51","23.89","10.111223458038","0"
"13.9","90.3"," CLOSED"," ON","    19:58:54","23.89","10.01001001001","0"
"13.9","90.4"," CLOSED"," ON","    19:58:57","23.89","10.01001001001","0"
"13.9","90.4"," CLOSED"," ON","    19:58:59","23.89","10.01001001001","0"
"13.9","90.3"," CLOSED"," ON","    19:59:02","23.89","10.01001001001","0"
"13.9","90.3"," CLOSED"," ON","    19:59:05","23.89","10.01001001001","0"
"13.9","90.3"," CLOSED"," ON","    19:59:07","23.89","10.01001001001","0"
"13.9","90.3"," CLOSED"," ON","    19:59:10","23.89","10.01001001001","0"
"13.9","90.3"," CLOSED"," ON","    19:59:12","23.89","10.01001001001","0"
"13.9","90.2"," CLOSED"," ON","    19:59:15","23.89","10.01001001001","0"
"13.9","90.1"," CLOSED"," ON","    19:59:18","23.89","10.01001001001","0"
"14","90"," CLOSED"," ON","    19:59:20","23.89","10.111223458038","0"
"13.9","89.8"," CLOSED"," ON","    19:59:23","23.89","10.01001001001","0"
"13.9","89.7"," CLOSED"," ON","    19:59:25","23.89","10.01001001001","0"
"13.9","89.6"," CLOSED"," ON","    19:59:28","23.89","10.01001001001","0"
"13.9","89.5"," CLOSED"," ON","    19:59:31","23.89","10.01001001001","0"
"13.9","89.5"," CLOSED"," ON","    19:59:33","23.89","10.01001001001","0"
"13.9","89.4"," CLOSED"," ON","    19:59:36","23.89","10.01001001001","0"
"13.9","89.3"," CLOSED"," ON","    19:59:39","23.89","10.01001001001","0"
"13.9","89.1"," CLOSED"," ON","    19:59:41","23.89","10.01001001001","0"
"13.9","89"," CLOSED"," ON","    19:59:44","23.89","10.01001001001","0"
"13.9","89"," CLOSED"," ON","    19:59:46","23.89","10.01001001001","0"
"13.9","89"," CLOSED"," ON","    19:59:49","23.89","10.01001001001","0"
"13.9","89.1"," CLOSED"," ON","    19:59:52","23.89","10.01001001001","0"
"13.9","89.1"," CLOSED"," ON","    19:59:54","23.89","10.01001001001","0"
"13.9","89.3"," CLOSED"," ON","    19:59:57","23.89","10.01001001001","0"
"13.9","89.4"," CLOSED"," ON","    20:00:00","23.89","10.01001001001","0"
"13.9","89.4"," CLOSED"," ON","    20:00:02","23.89","10.01001001001","0"
"13.9","89.2"," CLOSED"," ON","    20:00:05","23.89","10.01001001001","0"
"13.9","88.7"," CLOSED"," ON","    20:00:07","23.89","10.01001001001","0"
"13.9","88.2"," CLOSED"," ON","    20:00:10","23.89","10.01001001001","0"
"13.9","88.1"," CLOSED"," ON","    20:00:13","23.89","10.01001001001","0"
"13.9","88.2"," CLOSED"," ON","    20:00:15","23.89","10.01001001001","0"
"13.8","88.5"," CLOSED"," ON","    20:00:18","23.89","9.9108027750248","0"
"13.9","88.5"," CLOSED"," ON","    20:00:20","23.89","10.01001001001","0"
"13.8","88.2"," CLOSED"," ON","    20:00:23","23.89","9.9108027750248","0"
"13.9","88"," CLOSED"," ON","    20:00:26","23.89","10.01001001001","0"
"13.9","87.6"," CLOSED"," ON","    20:00:28","23.89","10.01001001001","0"
"13.9","87.4"," CLOSED"," ON","    20:00:31","23.89","10.01001001001","0"
"13.8","87.4"," CLOSED"," ON","    20:00:34","23.89","9.9108027750248","0"
"13.9","87.5"," CLOSED"," ON","    20:00:36","23.89","10.01001001001","0"
"13.8","87.6"," CLOSED"," ON","    20:00:39","23.89","9.9108027750248","0"
"13.8","87.5"," CLOSED"," ON","    20:00:41","23.89","9.9108027750248","0"
"13.9","87.4"," CLOSED"," ON","    20:00:44","23.89","10.01001001001","0"
"13.9","87"," CLOSED"," ON","    20:00:47","23.89","10.01001001001","0"
"13.9","86.8"," CLOSED"," ON","    20:00:49","23.89","10.01001001001","0"
"13.9","86.7"," CLOSED"," ON","    20:00:52","23.89","10.01001001001","0"
"13.9","86.7"," CLOSED"," ON","    20:00:55","23.89","10.01001001001","0"
"13.9","86.7"," CLOSED"," ON","    20:00:57","23.89","10.01001001001","0"
"13.8","86.8"," CLOSED"," ON","    20:01:00","23.89","9.9108027750248","0"
"13.9","86.9"," CLOSED"," ON","    20:01:02","23.89","10.01001001001","0"
"13.8","86.9"," CLOSED"," ON","    20:01:05","23.89","9.9108027750248","0"
"13.9","86.8"," CLOSED"," ON","    20:01:08","23.89","10.01001001001","0"
"13.8","86.6"," CLOSED"," ON","    20:01:10","23.89","9.9108027750248","0"
"13.8","86.5"," CLOSED"," ON","    20:01:13","23.89","9.9108027750248","0"
"13.8","86.5"," CLOSED"," ON","    20:01:15","23.89","9.9108027750248","0"
"13.8","86.3"," CLOSED"," ON","    20:01:18","23.89","9.9108027750248","0"
"13.8","86.2"," CLOSED"," ON","    20:01:21","23.89","9.9108027750248","0"
"13.8","86"," CLOSED"," ON","    20:01:23","23.89","9.9108027750248","0"
"13.8","85.7"," CLOSED"," ON","    20:01:26","23.89","9.9108027750248","0"
"13.8","85.7"," CLOSED"," ON","    20:01:29","23.89","9.9108027750248","0"
"13.8","85.7"," CLOSED"," ON","    20:01:31","23.89","9.9108027750248","0"
"13.8","85.6"," CLOSED"," ON","    20:01:34","23.89","9.9108027750248","0"
"13.8","85.5"," CLOSED"," ON","    20:01:36","23.89","9.9108027750248","0"
"13.8","85.3"," CLOSED"," ON","    20:01:39","23.89","9.9108027750248","0"
"13.8","85.3"," CLOSED"," ON","    20:01:42","23.89","9.9108027750248","0"
"13.8","85.2"," CLOSED"," ON","    20:01:44","23.89","9.9108027750248","0"
"13.8","85.3"," CLOSED"," ON","    20:01:47","23.89","9.9108027750248","0"
"13.8","85.3"," CLOSED"," ON","    20:01:49","23.89","9.9108027750248","0"
"13.8","85.5"," CLOSED"," ON","    20:01:52","23.89","9.9108027750248","0"
"13.8","85.4"," CLOSED"," ON","    20:01:55","23.89","9.9108027750248","0"
"13.8","85.1"," CLOSED"," ON","    20:01:57","23.89","9.9108027750248","0"
"13.8","84.9"," CLOSED"," ON","    20:02:00","23.89","9.9108027750248","0"
"13.8","84.7"," CLOSED"," ON","    20:02:03","23.89","9.9108027750248","0"
"13.8","84.6"," CLOSED"," ON","    20:02:05","23.89","9.9108027750248","0"
"13.8","84.6"," CLOSED"," ON","    20:02:08","23.89","9.9108027750248","0"
"13.8","84.6"," CLOSED"," ON","    20:02:10","23.89","9.9108027750248","0"
"13.8","84.6"," CLOSED"," ON","    20:02:13","23.89","9.9108027750248","0"
"13.8","84.7"," CLOSED"," ON","    20:02:16","23.89","9.9108027750248","0"
"13.8","84.7"," CLOSED"," ON","    20:02:18","23.89","9.9108027750248","0"
"13.8","84.6"," CLOSED"," ON","    20:02:21","23.89","9.9108027750248","0"
"13.8","84.5"," CLOSED"," ON","    20:02:24","23.89","9.9108027750248","0"
"13.8","84.4"," CLOSED"," ON","    20:02:26","23.89","9.9108027750248","0"
"13.8","84.3"," CLOSED"," ON","    20:02:29","23.89","9.9108027750248","0"
"13.8","84.2"," CLOSED"," ON","    20:02:31","23.89","9.9108027750248","0"
"13.8","84.2"," CLOSED"," ON","    20:02:34","23.89","9.9108027750248","0"
"13.7","84.1"," CLOSED"," ON","    20:02:37","23.89","9.8135426889107","0"
"13.8","84.3"," CLOSED"," ON","    20:02:39","23.89","9.9108027750248","0"
"13.8","84.2"," CLOSED"," ON","    20:02:42","23.89","9.9108027750248","0"
"13.8","84.1"," CLOSED"," ON","    20:02:44","23.89","9.9108027750248","0"
"13.8","84"," CLOSED"," ON","    20:02:47","23.89","9.9108027750248","0"
"13.7","83.8"," CLOSED"," ON","    20:02:50","23.89","9.8135426889107","0"
"13.8","83.8"," CLOSED"," ON","    20:02:52","23.89","9.9108027750248","0"
"13.8","83.7"," CLOSED"," ON","    20:02:55","23.89","9.9108027750248","0"
"13.8","83.7"," CLOSED"," ON","    20:02:58","23.89","9.9108027750248","0"
"13.7","83.4"," CLOSED"," ON","    20:03:00","23.89","9.8135426889107","0"
"13.8","83.3"," CLOSED"," ON","    20:03:03","23.89","9.9108027750248","0"
"13.8","83.1"," CLOSED"," ON","    20:03:05","23.89","9.9108027750248","0"
"13.8","82.9"," CLOSED"," ON","    20:03:08","23.89","9.9108027750248","0"
"13.8","82.9"," CLOSED"," ON","    20:03:11","23.89","9.9108027750248","0"
"13.8","82.9"," CLOSED"," ON","    20:03:13","23.89","9.9108027750248","0"
"13.8","82.8"," CLOSED"," ON","    20:03:16","23.89","9.9108027750248","0"
"13.8","82.8"," CLOSED"," ON","    20:03:19","23.89","9.9108027750248","0"
"13.8","82.8"," CLOSED"," ON","    20:03:21","23.89","9.9108027750248","0"
"13.8","82.8"," CLOSED"," ON","    20:03:24","23.89","9.9108027750248","0"
"13.7","82.7"," CLOSED"," ON","    20:03:26","23.89","9.8135426889107","0"
"13.7","82.6"," CLOSED"," ON","    20:03:29","23.89","9.8135426889107","0"
"13.7","82.5"," CLOSED"," ON","    20:03:32","23.89","9.8135426889107","0"
"13.8","82.4"," CLOSED"," ON","    20:03:34","23.89","9.9108027750248","0"
"13.7","82.4"," CLOSED"," ON","    20:03:37","23.89","9.8135426889107","0"
"13.7","82.5"," CLOSED"," ON","    20:03:39","23.89","9.8135426889107","0"
"13.7","82.5"," CLOSED"," ON","    20:03:42","23.89","9.8135426889107","0"
"13.7","82.6"," CLOSED"," ON","    20:03:45","23.89","9.8135426889107","0"
"13.8","82.7"," CLOSED"," ON","    20:03:47","23.89","9.9108027750248","0"
"13.7","82.6"," CLOSED"," ON","    20:03:50","23.89","9.8135426889107","0"
"13.7","82.6"," CLOSED"," ON","    20:03:53","23.89","9.8135426889107","0"
"13.7","82.4"," CLOSED"," ON","    20:03:55","23.89","9.8135426889107","0"
"13.7","82.1"," CLOSED"," ON","    20:03:58","23.89","9.8135426889107","0"
"13.7","82"," CLOSED"," ON","    20:04:00","23.89","9.8135426889107","0"
"13.7","81.9"," CLOSED"," ON","    20:04:03","23.89","9.8135426889107","0"
"13.8","82.1"," CLOSED"," ON","    20:04:06","23.89","9.9108027750248","0"
"13.7","82.1"," CLOSED"," ON","    20:04:08","23.89","9.8135426889107","0"
"13.7","82"," CLOSED"," ON","    20:04:11","23.89","9.8135426889107","0"
"13.7","81.8"," CLOSED"," ON","    20:04:13","23.89","9.8135426889107","0"
"13.7","81.7"," CLOSED"," ON","    20:04:16","23.89","9.8135426889107","0"
"13.7","81.7"," CLOSED"," ON","    20:04:19","23.89","9.8135426889107","0"
